"","sum.w","X.Intercept.","perc_log_vac","perc_maison","perc_tiny_log","dens_pop","med_niveau_vis","part_log_suroccup","part_agri_nb_emploi","part_cadre_profintellec_nbemploi","X.Intercept._se","perc_log_vac_se","perc_maison_se","perc_tiny_log_se","dens_pop_se","med_niveau_vis_se","part_log_suroccup_se","part_agri_nb_emploi_se","part_cadre_profintellec_nbemploi_se","gwr.e","pred","pred.se","localR2","X.Intercept._se_EDF","perc_log_vac_se_EDF","perc_maison_se_EDF","perc_tiny_log_se_EDF","dens_pop_se_EDF","med_niveau_vis_se_EDF","part_log_suroccup_se_EDF","part_agri_nb_emploi_se_EDF","part_cadre_profintellec_nbemploi_se_EDF","pred.se.1","coord.x","coord.y"
"533",144.037667167108,1540.42457203275,-180.339640243893,-205.217280987054,-149.390997584344,238.102752718468,382.692509944526,211.368752637569,-28.5627176929065,-108.582578964457,23.9249998112015,30.4937349499444,50.1484149433832,61.9189760759601,23.0245162250496,28.036788606258,56.1653494560941,33.3707923089504,38.4418011391555,-15.1962855601765,1345.19628556018,34.6313623643348,0.883746559187112,24.2501003209332,30.9080935227377,50.8298475615226,62.7603508238477,23.3373806773028,28.4177614103986,56.9285420948203,33.8242452525409,38.9641605641906,35.1019443349176,583152.474286899,6958085.45491542
"534",129.198380065193,1760.01191312092,-361.129395703991,-213.642842613528,-485.982511165454,88.207518205385,278.838489866797,574.225536726528,-65.2068641730778,53.5207953282785,22.9729577455072,27.1808899672368,46.97179847581,56.4161369379722,33.7056916238541,36.8746637404972,59.9883352702834,25.1333053543354,37.7384691752645,88.042785600725,1551.95721439927,42.1776391723197,0.86497112596376,23.2851216047358,27.5502325483462,47.6100662186734,57.1827373567961,34.1636952858916,37.375728403938,60.803475856625,25.4748247042378,38.2512715017928,42.7507623531935,450169.569175906,6438432.09019376
"535",180.556925812058,1502.51868075154,-195.436263406151,-106.077087715956,-167.548522971744,293.370241740803,315.31470954624,228.477571249022,-4.59325620516293,19.9693361234113,19.2685320260422,22.7733109215987,40.1959592860852,52.2538607842362,16.8095963015715,24.2615920130976,48.4293353916345,25.5229995017697,33.1531195068788,-33.2348617971552,1313.23486179715,47.1220980077032,0.906542722549624,19.5303589699452,23.0827619162618,40.7421547701472,52.9639028703579,17.0380104444826,24.5912662447633,49.0874086098595,25.8698141397377,33.603614643177,47.7624080684272,652701.394944827,6737083.77280768
"536",175.934560698843,1589.92263183488,-300.284431585319,-145.663135252444,-305.982055260372,99.3004583960679,282.842826423863,367.74406541471,19.4522211321984,116.908083136665,20.6865596192909,22.7846177787339,31.6639314921143,45.81703478726,22.9943138450799,18.4272788673931,47.393526039359,22.6161122385062,36.0121477081238,-274.960730339463,2124.96073033946,40.6351177719581,0.834448643718561,20.9676551733096,23.0942224145693,32.094191067848,46.4396112337083,23.3067678977845,18.6776745957121,48.0375243505383,22.923427167447,36.5014922292871,41.1872806812546,840828.97954563,6560423.01920642
"537",180.844665988333,1450.96018980307,-213.077067701992,9.41613138257152,-65.2698509746337,248.278096057773,318.926300460486,237.266079882319,-25.9439848370851,8.52287697133169,18.4366303751567,23.598050641886,37.7548355190052,57.5727130450589,16.7809860371509,21.1166323633391,51.9511730779701,27.5405512096729,30.6484146526597,18.7032941692979,1131.2967058307,32.9429910958186,0.883842650639714,18.6871531747386,23.9187084622786,38.2678602366196,58.3550293880175,17.009011414686,21.4035718826416,52.6571021472319,27.9147809821791,31.0648750624686,33.3906309404101,770828.324460969,6824099.97121927
"538",162.949532981623,1538.62624189906,-179.212906210392,-195.817314714192,-135.73547858242,271.423802662769,385.632780271001,190.657634635081,-28.6664808652071,-109.990904806851,22.9040143352077,28.4294950316705,48.4329192016733,58.309924304199,19.7974455577365,27.408685355924,53.8175410886446,30.9287808835883,36.7666692248836,25.2193571262029,1494.7806428738,33.6364722258064,0.891778371895126,23.2152413694413,28.8158040556683,49.0910411178493,59.1022581083078,20.0664595469944,27.7811232932533,54.548830960264,31.349050998948,37.2662664244852,34.0935353126394,584256.14268814,6921250.9710395
"539",186.477693592759,1523.9946420211,-190.633284443076,-147.273863221472,-128.639454039947,311.774296613435,352.868942762275,176.464324607754,-12.4442351489599,-45.5424144243524,20.4574937717405,23.1673275862417,43.7000244728408,52.1465577617898,17.1324981510859,25.773804846967,49.0103779350599,26.8678806690894,33.4905969750333,-115.181620124433,1345.18162012443,30.6688098237461,0.910534629200786,20.73547670614,23.4821326047095,44.2938343095605,52.8551417803015,17.365299987067,26.1240275077652,49.6763465442371,27.2329699802643,33.9456778625451,31.0855473696288,607428.211710444,6791803.39036453
"540",176.344840701432,1553.10863424949,-188.604587372128,-204.723144402225,-154.918748134073,315.588831129577,359.092772824659,176.410125335215,-8.62566602394221,-76.7497135541743,21.7654990150742,24.2340040741451,46.0650684704621,52.2614256430645,17.4326658512059,26.9770229292117,49.5902794495439,28.0662466550161,33.9689381694105,-126.229214298715,1226.22921429871,26.3548854512485,0.903526236810586,22.0612555408925,24.5633034321186,46.6910152775154,52.9715705228948,17.6695464614016,27.3435953001433,50.2641279450092,28.4476197444959,34.4305189092669,26.713004020182,554921.489776626,6811583.58003821
"541",178.654527408863,1529.66371446649,-194.426011120458,-152.229353862527,-160.826814650395,307.463312419355,328.26105545624,198.964129697768,0.0179747515268043,-15.4314441934102,20.4474886516345,22.4165318399728,43.3542125854664,51.7192651258875,17.0420337083773,25.9961907619777,48.4017823191121,25.9240045407644,33.5942145366027,-563.338365991863,1593.33836599186,31.7414705568607,0.908332217246567,20.7253356332787,22.7211348069572,43.9433234202324,52.4220429561094,17.2736062847276,26.3494352733463,49.059481137421,26.2762681627914,34.0507034125096,32.172783758077,596187.11167053,6753062.39778264
"542",108.956676659869,1712.81837933949,-304.42947471426,-302.115463754553,-331.315266781762,257.826289922237,335.243057845101,259.86853692479,34.6347325039867,44.4559861337139,28.366173374577,32.4026356010866,61.817398872725,63.8818876390699,24.0880510325678,50.7536489766102,69.2382844213282,39.1136012249346,53.2283622632091,-173.469693702767,1933.46969370277,51.742522810693,0.84490216840065,28.7516219637509,32.8429329232889,62.6573933572558,64.7499350538231,24.415367134174,51.4433057073624,70.1791162598214,39.6450892832841,53.9516461854874,52.445616673736,370608.166862346,6661273.03636743
"543",136.591097237266,1730.03016065111,-315.638714964133,-208.604530804289,-528.977704826135,120.457511499007,297.892062216815,601.357104172841,-50.9162712592851,59.3653609247315,22.3448311856913,24.9479423533573,46.6883914615938,55.1455968745993,24.6047769840941,35.7676000290799,59.2970220494727,23.2514654054126,37.0267318351924,91.8526229242076,888.147377075793,34.069104936322,0.862327249714304,22.6484598613721,25.2869429318249,47.3228081797754,55.8949327907901,24.9391145223381,36.2536215585719,60.1027688518125,23.5674137153377,37.529862848288,34.5320467740777,477698.672899868,6480386.60879606
"544",119.019543338167,1423.58667180055,-242.855356124866,-23.0468800063679,-85.54475517042,39.272552651265,295.746105064534,342.708071146414,-3.85897290944748,5.63319472702183,23.3171716321457,32.5166890816792,51.7304284853521,77.4587132473045,40.1357412126257,28.2550599205425,71.0758807561117,35.9050016448683,40.7680806574343,116.196405397982,1033.80359460202,49.3457554051808,0.820169268165519,23.6340127791857,32.9585361988647,52.4333580068543,78.5112468882064,40.6811184343457,28.6389986647496,72.0416824382762,36.3928902312331,41.3220503087239,50.0162812301302,906530.335936417,6920676.93215163
