id_IRIS;label_iris;code_insee;label_com;tx_bas_revenu;PartPop_fr;hlm_res_princ;unevoiture;120₊;masc_cadre;fem_cadre
132090501;Parc des Cèdres-Panouse;13209;Marseille 9e Arrondissement;15;0,928020265837999;-0,761975006395443;0,795593772222389;1,0231856456912;0,804120944298166;-1,03358804202796
132090601;Lotissement Mireille-Clairval;13209;Marseille 9e Arrondissement;13,9;0,952782999735248;-0,510003499940105;1,21587549064819;0,430195406751906;1,06156298159729;-0,858494961074102
132090701;Bengale-Fontclair;13209;Marseille 9e Arrondissement;19,8;0,726683716101569;0,148191348796436;0,967757738126847;0,801908919568937;1,15498685173211;-0,866116442326732
132090702;Sormiou-Cayolle;13209;Marseille 9e Arrondissement;42,1;0,36025217308713;1,13416081449574;0,656833263729577;1,05262118337224;-0,33119716199415;-0,11942309623287
132090703;Calanque de Sormiou;13209;Marseille 9e Arrondissement;39,7;0,716388682881635;0,588764643792163;1,06528247795331;0,194074152638287;0,623291843690278;-0,218222560138415
132090704;La Jarre-Roy d'Espagne;13209;Marseille 9e Arrondissement;12,9;0,733761810469816;-0,747623846038987;1,52220436214923;-0,320106708310361;1,79236891903486;-1,18114774700754
132090801;Métro Dromel;13209;Marseille 9e Arrondissement;31;0,38531383851952;-0,16983092776724;0,272997085633608;-0,544808882751129;-0,479104625139437;-0,157613865576283
132090802;La Pauline;13209;Marseille 9e Arrondissement;30,3;-0,355343164832075;-0,766972896436293;0,132459402935657;-0,489639665898995;-1,04401080578129;-0,505192409793577
132090803;Romain Rolland-Claudel;13209;Marseille 9e Arrondissement;31,2;0,728858121699911;-0,336159351517808;0,411958548837072;-0,722936270894058;-0,212235231398643;-0,595160192087136
132090804;Square Michelet;13209;Marseille 9e Arrondissement;22;0,540584597530409;-0,768182736360425;0,640059137419479;-0,248015592221757;0,738457839079801;-0,632455225158709
132090805;Cravache-Le Brix;13209;Marseille 9e Arrondissement;42,6;-0,503509175436178;0,240399951601671;0,0123076636872923;-0,600033960737785;-0,341353921803867;0,308768941039959
132090806;Jean Boin-Roseraie;13209;Marseille 9e Arrondissement;27,6;0,555071576400508;-0,320538421233807;0,0670112875546012;-0,282725894972507;-0,08620992771844;-0,640321706521767
132090807;Vert Pré;13209;Marseille 9e Arrondissement;15,2;0,885463202877819;-0,570231641746557;0,77916786289774;0,507997628509326;0,181032445608989;-0,750305630896567
132090808;Sévigné-Trioulet;13209;Marseille 9e Arrondissement;31,5;0,257732988958358;0,241415208237484;0,140745654801853;-0,511540373205922;-0,42711412390418;-0,349868581605174
132090809;Les Hôpitaux-C.N.R.S.;13209;Marseille 9e Arrondissement;21,2;0,607049214453348;-0,741190014261592;1,17419020667106;1,88376144230197;0,62149030018936;-1,04789046547461
132100101;Mireille Lauze-Vert Clos;13210;Marseille 10e Arrondissement;44,5;0,0603555257948013;0,253706536279214;0,219199145443127;-0,72545060220628;-0,93490180632352;-0,516177022921397
132100102;Benjamin Delessert;13210;Marseille 10e Arrondissement;33,5;0,124457282578516;-0,497008488500052;-0,194021670235829;-0,619016448360157;-0,409342886261161;0,0387918479881351
132100103;Saint-Jean-Curtel;13210;Marseille 10e Arrondissement;37,6;0,139130325205777;-0,181124410105233;0,253144407636089;-0,748767177318699;-0,384383450876192;-0,0856630440710096
132100104;Aciéries-Curtel;13210;Marseille 10e Arrondissement;34,9;-0,014485733414834;0,211113203633396;0,687187633940067;-0,675799534431216;-0,256521914315324;-0,553267538960457
132100201;Toulon-Galinat;13210;Marseille 10e Arrondissement;32,4;-0,0956127676651805;-0,47256633268582;0,28836001185347;-0,546031481223366;0,32610696970242;-0,562280390005453
132100301;Pont de Vivaux-Icard;13210;Marseille 10e Arrondissement;24,3;0,566225899098398;-0,775719379568086;0,718335822982228;-0,393647695830145;-0,334747288951776;-0,738824307903154
132100302;Hippodrome Vivaux;13210;Marseille 10e Arrondissement;36,5;-1,20493476078241;-0,646246699092946;0,261675657166257;-0,430858531335762;-0,665476200942314;0,639204130603271
132100401;Gardanne-Fauvière;13210;Marseille 10e Arrondissement;34;0,66032633998251;1,04613058100134;0,00611011859809798;-0,67705429883169;-1,04508735748346;-0,222976886629977
132100402;Queyrel;13210;Marseille 10e Arrondissement;19;0,692059712494027;-0,77234626501553;0,6211334702509;0,128995339658782;-0,505680671836412;-0,440559368953227
132100403;Château Saint-Cyr;13210;Marseille 10e Arrondissement;26,8;0,687731288769593;0,826621452078132;0,508841308882801;-0,500914849374098;-0,631893911431625;-0,590480920436179
132100404;Lycée Est-Saint-Cyr;13210;Marseille 10e Arrondissement;;0,135613778672207;1,68548773614822;0,229437340830586;-0,687943263420727;-0,641310997710336;0,365506364082899
132100405;Chanteperdrix-Trois Ponts;13210;Marseille 10e Arrondissement;;0,622592329657733;0,564990710052429;0,717040382620002;-0,26005086639663;-0,67684059485269;0,0918603191108189
132100406;Jardins-Saint-Thys;13210;Marseille 10e Arrondissement;20,8;0,658627242322405;-0,45911223415452;0,996290325702026;-0,55806849917821;-0,419401296810361;-0,880671607954677
132100407;Grands Pins;13210;Marseille 10e Arrondissement;18,7;0,775516809635087;0,155150744043928;0,762139957319335;-0,731834768291888;-0,497915114604695;-0,212754870011803
132100501;La Sauvagère-Sainte-Geneviève;13210;Marseille 10e Arrondissement;51,3;-0,136119071022483;1,14720911188246;0,297982145788823;-0,68102476399312;-0,981142451613767;-0,450564406278071
132100502;Campagne La Rose;13210;Marseille 10e Arrondissement;22,5;0,955045644167105;-0,672478744874043;0,824994143397716;-0,578803515371002;-0,690899634497708;-0,887176778805895
132100503;La Sauvagère-Bellevue;13210;Marseille 10e Arrondissement;44,8;0,46619178182584;-0,714821451940353;0,644028344294755;-0,673314348801599;-0,168765551967111;-0,0286313523107252
132100504;La Marguerite;13210;Marseille 10e Arrondissement;16,8;0,448585533924146;-0,758488317572022;1,09532136091164;-0,736158791230831;0,365869561586481;-0,535233937261651
132100505;Castel Roc;13210;Marseille 10e Arrondissement;12,9;0,748551233532071;-0,775719379568086;1,27455220162358;-0,651186410900778;-0,0415566876807318;-0,947219053867435
132100506;Jean Perrin;13210;Marseille 10e Arrondissement;30;0,443014978462094;-0,775719379568086;0,89566238966053;-0,492658698535382;-0,683595800749266;-0,216348836246232
132100601;Cabassud-Mireille Lauze;13210;Marseille 10e Arrondissement;39,2;-0,421308423956759;0,383996281001291;0,417085572185454;-0,639153101006949;-0,499360921088812;-0,187176377926886
132100602;Mathurin-Timone;13210;Marseille 10e Arrondissement;27,2;-0,295240118769949;-0,769062688101036;-0,341994646280811;-0,555412718356271;0,119838825568162;0,706218989212659
132110101;Les Accates;13211;Marseille 11e Arrondissement;;1,0623276882888;-0,768977833504975;1,62376024162892;3,54855403952406;1,42544356568122;-0,801184036006088
132110201;La Barasse;13211;Marseille 11e Arrondissement;15,6;0,983564227167931;-0,456126638702224;1,23508138280335;0,188227378909142;-0,0759634650677635;-0,538854746765131
132110301;Les Camoins;13211;Marseille 11e Arrondissement;7,9;1,04006608918128;-0,775719379568086;1,36004887571021;3,17368744172221;0,42525878452616;-0,591862954568055
132110401;Éoures;13211;Marseille 11e Arrondissement;;1,10468026261485;-0,775719379568086;1,58112175091418;3,95600817855787;1,33829883483767;-0,470656686932673
132110501;La Millière;13211;Marseille 11e Arrondissement;30,1;0,698071831168675;0,230122322268176;0,911008630817877;-0,0612164681167354;-0,405467071732761;-0,0229637817673432
132110601;Air Bel-Clémentine;13211;Marseille 11e Arrondissement;63,3;-0,480084645145167;3,15394351789669;-0,325825936731917;-0,691191091018322;-1,04247055410597;1,44852796191999
132110602;Air Bel-Pommeraie;13211;Marseille 11e Arrondissement;74,4;-0,70548781066787;3,27657981096437;-0,989231920708947;-0,713621232353531;-1,19467201232137;3,35677280515065
132110603;La Grognarde;13211;Marseille 11e Arrondissement;22,5;0,640241388775123;-0,516847332520736;0,810412074522711;-0,647848933901746;-0,957877557960433;-0,147973285436774
132110604;Pommeraie-Saint-Jean;13211;Marseille 11e Arrondissement;22,6;0,805669074594763;0,0345561981238206;1,05543208111864;-0,450312349765322;-0,360597597355673;-0,958538063387047
132110605;La Mazenode;13211;Marseille 11e Arrondissement;30,2;0,340313416565339;-0,58544775431423;0,963984678565094;-0,139983565610816;-0,74952399746594;-0,387491545616113
132110606;Bel Ombre;13211;Marseille 11e Arrondissement;33,2;-0,0480833618281043;-0,728848606002607;0,730795590371951;-0,079863408016787;-0,700928932045719;-0,225302520368489
132110607;Campanules-Faïenciers;13211;Marseille 11e Arrondissement;28,2;0,659924095919659;0,535186594193283;0,85739692132097;-0,752600782625165;-0,115695599829752;-0,382230496548471
132110608;Sainte-Madeleine;13211;Marseille 11e Arrondissement;21,4;0,626539735810225;0,81630161878966;0,824381553557471;-0,737835782669518;-0,308537292484528;-0,460695154157448
132110609;William Booth;13211;Marseille 11e Arrondissement;27,2;0,537839859670931;0,480343213663002;1,02892768155938;-0,688612705116126;0,270720452354528;-0,426376462282943
132110701;Saint-Marcel Haut;13211;Marseille 11e Arrondissement;26,7;0,53198845608019;0,224778517772048;0,679877939461861;-0,221300402097017;-0,627095567503898;-0,59696262667651
132110702;Saint-Marcel Village;13211;Marseille 11e Arrondissement;41,4;0,33323926025996;0,0868419769150687;-0,167062516435593;-0,290103812342955;-0,51548858674718;-0,457123300260073
132110703;Collet des Comtes;13211;Marseille 11e Arrondissement;43,1;0,663258791200993;2,16452536401288;0,718926648739303;-0,748900536345349;-0,579782715445274;0,166432197844146
132110704;Les Libérateurs;13211;Marseille 11e Arrondissement;25,4;0,628541223044866;0,145708280682994;1,01236638838558;-0,106880571790429;-0,416970866697413;-0,138137862018523
132110801;Saint-Menet;13211;Marseille 11e Arrondissement;8,8;1,02479392897702;-0,34047418853711;1,70573513959142;1,89625197330868;0,69975452978258;-0,992299795501605
132111001;Lanfranchi-Bonfort;13211;Marseille 11e Arrondissement;39,7;0,792165664384756;0,944080208717278;0,291640888484696;-0,465610165911724;-0,716325451831101;0,128889748039406
132111002;Heckel;13211;Marseille 11e Arrondissement;30,3;0,783326372890642;0,79711148873697;1,0445459160139;-0,726868297710596;-1,09712583804258;-0,612108726040975
