"SIREN";"prix_med";"perc_log_vac";"perc_maison";"perc_tiny_log";"dens_pop";"med_niveau_vis";"part_log_suroccup";"part_agri_nb_emploi";"part_cadre_profintellec_nbemploi"
200035111;810;1,50074737032043;0,352862847534711;0,20615815873897;-0,314640143488256;-0,587568154748711;0,389731768908699;0,767411753457288;-0,467066554293415
200035129;1330;1,80875036986295;-0,540085524673857;-0,239235769663599;-0,241922121155166;-1,52807776642134;-0,07182027013395;0,045457323957775;-0,363648587656581
200035137;640;2,36557972066346;1,09872754289451;-0,611026570875253;-0,367307240545678;-1,18568025802439;-0,236660284077753;2,74762961722738;-1,47539172900255
200035202;1120;0,36708945257236;0,120344270601828;-0,346525499998056;-0,179897925635765;-0,201829189592655;-0,500404306387838;-0,449597141984749;-0,286085112678955
200035319;3730;-1,68432270020294;-2,40328817793387;1,36600886392707;0,466009213911096;0,24025366935024;2,33484393344558;-0,985906146755816;0,205150228846008
200035327;1150;0,316198176227279;1,00972651049325;-0,933185783800883;-0,345652241247956;-0,968972974228855;-0,56634031196536;1,6337570688567;-1,13928333743284
200035442;1080;-0,194904793832486;0,873397574446583;-0,739313956945644;-0,230693603000791;-0,574565717720978;-0,533372309176599;0,024830054543503;-0,622193504248667
200035459;1390;0,55567229621033;-0,765520878645287;1,41227067147856;0,135569965368082;-0,197495043916744;0,884251810740109;-0,882769799684457;0,54125862041572
200035533;1400;1,80668987909741;0,886129875331302;-0,747272338951015;-0,237109899089005;0,045217113934257;-0,434468300810317;1,3449752970569;-0,441212062634207
200035541;1190;0,912192245388044;0,910421549951919;-0,971884359186636;-0,375594956326288;-0,500885241230496;-1,02789235100801;0,33423909575758;-0,518775537611833
200035632;850;1,34262593730088;0,758029345925349;-0,756045046446223;-0,34137471052248;-0,786938855840605;-0,632276317542881;1,05619352525709;-0,725611470885502
200035707;1160;1,38354310331025;0,839903156626063;-0,819871445184831;-0,314105452147571;-0,756599836109229;-0,632276317542881;0,78803902287156;-0,880738420840753
200035715;1130;0,758316869200758;-0,18710089132287;0,401515024550397;-0,118943112797734;-0,93863395449748;0,257859757753656;-0,57336075847038;0,334422687142051
200035723;1820;0,525670880975127;0,540132179793644;-0,473937595613079;-0,340305327841111;-0,795607147192426;-0,104788272922711;0,643648136971657;-0,75146596254471
200035731;1140;0,679531593630308;-1,23882545833707;0,797279165944636;-0,013074227342205;-0,379529162304995;0,093019743809853;-0,738378913784554;0,282713703823634
200035756;1020;-0,859868360547139;1,04827625302154;-1,09303035030005;-0,351533845995486;-0,509553532582317;-0,830084334275445;2,89202050312728;-1,21684681241047
200035764;1570;-0,346339204587238;0,614749789433144;-0,474875619625532;-0,290846378827796;0,669334091265403;-0,56634031196536;-0,34646079491339;-0,053394687746078
200035772;1060;0,288687948758069;0,484690866600309;-0,848667193247882;-0,291915761509165;0,59131946909901;-0,665244320331642;0,56113905931457;-0,467066554293415
200035814;970;0,752508136568989;-0,006990601514369;0,493376816132072;-0,148885827876065;-0,609238883128264;-0,104788272922711;-0,511478950227564;-0,053394687746078
200035848;790;1,65891433922585;0,977379293246324;-0,470806367183682;-0,345117549907272;-0,851951040979266;-0,368532295232796;0,705529945214473;-0,311939604338164
200035855;1250;0,372934933067402;0,056450326813465;0,466782603681704;-0,25555675034262;-0,617907174480086;0,554571782852502;-0,387715333741934;0,386131670460469
200035863;1340;0,108835450189631;0,638715008264823;-0,632904445680772;-0,293519835531219;-1,20301684072804;-0,203692281288993;0,189848209857677;-0,053394687746078
200035970;2500;-0,744961377692726;0,543728820537043;0,116585215870881;-0,127498174248685;2,48967527514791;0,290827760542417;-0,697124374956011;1,31689337019198
200036069;1080;0,536344377791212;0,56618555422113;-0,160296361484806;-0,311431995444149;-0,500885241230496;-0,302596289655275;0,231102748686221;-0,777320454203919
200036077;4800;-1,31959710900533;-1,70436564844217;0,505145352417127;-0,04702712747567;0,1839097755634;3,02717199200955;-0,820887991441642;0,101732262209174
200036135;820;2,4407141743702;0,058192319660141;0,318495482835108;-0,274270947266577;-0,76093398178514;-0,170724278500232;-0,449597141984749;-0,182667146042121
200036150;400;2,1921475822069;0,790520585342401;-0,955623016473282;-0,355811376720961;-1,00364613963614;-0,500404306387838;0,705529945214473;-1,50124622066176
200036465;1740;-0,391082012098736;-1,04931985671865;0,618564248152688;0,23422051772437;0,530641429636259;-0,005884264556429;-0,985906146755816;0,696385570370972
